,category,clicks,likes,buys,4xx_errors,5xx_errors,complaints_count,average_dwelltime,source_attractiveness,date_of_registration
3135,ecom,2636561.0,1598798.0,808138,26866,29859,-,18.317191982409994,0.47125814984566383,2023-11-25 19:12:10.127893796
5257,ecom,4239262.0,0.0,4239262,37724,20914,3840,7.2780588505760715,0.8536006645115582,2023-02-05 03:03:13.136102880
6670,ecom,7160784.0,3704270.0,7109962,41316,5843,-,2.315583577559022,1.1615773126434028,2017-08-27 19:57:41.653003840
442,information_source,2286711.0,467482.0,0,0,0,0,1.2952529037219973,0.06687783719987404,2024-02-29 00:36:08.741701484
5483,information_source,507052.0,0.0,0,22241,0,248,2.680759996408728,-0.042996486817711725,2024-03-28 03:17:01.693341410
9761,information_source,214264.0,0.0,0,33,0,,0.5038155925300326,-0.07775589846378278,2024-09-03 21:20:39.248540069
5801,ecom,,0.0,1003801,56423,0,1273,4.651145634904579,0.6547599368588348,2024-03-24 04:43:20.504788888
9220,ecom,7897866.0,0.0,1477701,347046,129725,28666,1.9085994630470517,0.23670921625002148,2022-07-05 08:14:44.917196840
6091,information_source,1480719.0,86868.0,0,61054,0,331,0.33987290632244654,0.11658337278005237,2023-11-12 19:44:40.048675076
3038,ecom,6811711.0,0.0,5119347,427436,0,5118,2.560882822109848,0.5966418661080304,2022-12-08 05:42:47.485825104
5709,news,45376.0,6632.0,0,6444,2980,,9.892633848017006,0.16002322271657812,2023-06-20 18:41:10.514061288
8845,information_source,247978.0,33877.0,0,7573,0,0,2.1784829793898055,0.13470286164068462,2022-09-21 22:57:50.754569072
2217,information_source,509317.0,91786.0,0,29801,0,0,5.507758239497919,0.30692730759119496,2020-12-04 23:18:25.912461440
8281,social,162631.0,0.0,0,0,5602,816,18.117711602044388,0.002566980227187211,2024-02-29 11:37:24.510269420
3761,ecom,1840417.0,0.0,199975,8463,0,-,-1.0,0.0454266527626947,2024-08-31 04:34:49.126227156
5264,information_source,1633442.0,448215.0,0,114075,0,NaN,2.6099278285422285,0.2300219309030523,2023-09-22 14:57:43.869993816
6775,information_source,1642770.0,0.0,0,286145,0,3765,0.5074173894508005,0.03806374104187355,2023-06-30 21:13:40.914348784
1223,information_source,995240.0,36860.0,0,78967,36451,6432,1.860989155953453,0.2748116185915991,2016-02-26 18:58:30.447388768
797,information_source,132059.0,36067.0,0,9060,1752,708,3.6290062031495243,0.3255799466251928,2020-09-23 22:42:04.318646352
9666,information_source,627401.0,71430.0,0,244,0,0,3.546025431360409,0.31558939159561405,2021-08-15 03:16:04.417636240
8652,social,1454190.0,0.0,0,12726,7273,3358,3.7560402198684812,0.01865993625708392,2024-03-20 16:22:49.990545114
4218,information_source,473106.0,50031.0,0,7442,0,0,0.7413722193246165,0.2710636562931941,2020-12-20 06:11:28.255362640
1288,ecom,,62204.0,12454,6524,3824,2319,20.76551860587185,0.31292252752999855,2021-09-26 03:34:05.113220784
3765,ecom,2290727.0,704553.0,0,0,10500,1110,15.130010763258277,0.09230454256030052,2024-02-05 09:24:50.864714268
7593,information_source,1104891.0,79672.0,0,112242,54043,12464,1.6459209796244725,0.23134257513269388,2020-02-16 22:14:43.240030944
656,information_source,2502319.0,0.0,0,0,0,929,3.3767333320401525,0.28403196547649434,2019-05-14 21:23:31.922485184
7138,ecom,4625085.0,3572334.0,3249853,33472,0,0,13.973698182764052,0.9915102910041598,2019-03-22 14:18:28.872985792
210,information_source,4664.0,37.0,0,30,0,299,-1.0,-0.08766510108296938,2024-09-19 08:49:31.956961738
9065,information_source,2252693.0,292813.0,0,88203,129503,27162,1.5002682061751746,0.019579881259723656,2023-01-01 11:11:46.688694192
9536,social,32176.0,1782.0,0,0,112,0,3.457192539034322,-0.04262528750882151,2024-08-06 16:27:00.475149813
225,information_source,,446386.0,0,0,0,0,8.44188896827854,0.14027734351648113,2024-06-14 04:24:14.332994970
429,ecom,759994.0,0.0,498852,38312,0,,12.370147581739106,0.5119225268450367,2024-03-03 16:25:54.004529736
7766,porn,592824.0,70273.0,0,0,193715,-,25.123620904803378,-0.34131749880465645,2024-03-23 17:38:20.270759184
4565,information_source,,0.0,0,0,0,0,3.4313946748314876,0.36153372414137375,2015-05-21 02:41:41.560172416
2838,porn,181763.0,4709.0,0,0,0,NaN,14.909189974061754,0.011847062689890851,2024-03-11 00:43:53.321852124
7576,ecom,924862.0,713295.0,0,4626,0,0,7.0430356789068185,0.24221615199143803,2024-01-30 05:42:27.829927560
3138,information_source,1025353.0,175744.0,0,33860,0,686,3.4965769518467074,0.13691759890688462,2023-09-24 12:14:17.858470940
8619,ecom,1998146.0,1183401.0,0,360,23313,3220,9.157243132104954,0.4712259696081568,2019-02-25 09:09:21.381437216
8905,ecom,1125545.0,0.0,503895,20685,0,0,6.784341563812728,0.28663781436651564,2024-07-22 09:12:38.492415814
1754,ecom,329907.0,150919.0,0,634,0,0,7.20745479134832,0.2077060875023299,2023-08-10 06:13:26.347336948
4288,ecom,22591154.0,18072547.0,476357,31786,44764,8100,8.85330565045361,0.36671773315824346,2023-05-04 15:32:11.179842288
6936,ecom,3294115.0,763233.0,3294115,28033,52409,10481,3.083853173547099,1.045397063066492,2019-03-17 21:24:27.183206688
991,information_source,6769591.0,0.0,0,0,619841,123517,4.166370260103741,-0.1810300981097984,2020-06-24 03:55:20.135506272
2951,ecom,7096135.0,6305325.0,0,19595,0,94,0.5021018100698426,0.47050636138330165,2021-10-10 00:34:12.168675392
1620,information_source,3525353.0,691135.0,0,166184,0,4881,1.9395321271146406,0.20166018362903332,2021-07-31 16:47:51.771858480
5859,information_source,649140.0,34166.0,0,57202,0,0,2.775621306762334,0.291844249010986,2019-03-04 07:25:47.392292736
9452,porn,107317.0,2107.0,0,12914,0,45,13.979040310910126,-0.011262118639838253,2024-02-02 09:19:04.822316988
3279,information_source,2062989.0,0.0,0,117397,0,1458,0.2559500834830488,-0.010889697847745315,2024-06-06 19:32:02.090778074
8385,information_source,1796419.0,0.0,0,0,0,0,6.388293836231441,0.3160546977042125,2020-11-03 17:35:18.733078192
5986,social,3221774.0,262191.0,0,2290,0,2466,18.47823481223777,0.1141918991008478,2023-04-11 06:12:51.086619712
5209,news,738215.0,17537.0,0,28506,102355,21601,1.4420297395984365,0.08435222261603778,2021-10-18 15:19:13.253274976
4036,ecom,3663544.0,2044506.0,528103,78810,0,1046,14.900957872211764,0.41832531173119164,2023-04-13 06:09:10.450873312
8468,news,2129470.0,183126.0,0,34251,36542,-,0.5963914879812472,0.22675286994494534,2018-10-10 10:16:08.455894560
2517,porn,384182.0,,0,64942,0,0,1.0277439650192977,0.1887061767367289,2022-04-03 12:38:25.158938560
7548,information_source,760007.0,68529.0,0,57045,0,744,2.788468846234972,0.014374625499354775,2024-04-11 10:18:02.873935636
8472,information_source,1026344.0,268258.0,0,61376,0,,3.5663437376278297,0.2424363871554357,2022-04-28 01:14:08.176593712
8372,information_source,56633.0,12144.0,0,3582,0,,-1.0,0.07365689450244599,2024-04-11 05:43:16.874806918
1625,information_source,1541018.0,321215.0,0,10277,38530,7702,12.442650432705937,0.22049324756836203,2023-03-13 22:59:27.934078992
5068,news,,0.0,0,14343,0,130,6.4906403501771255,0.08922291630786493,2023-12-09 13:51:57.827603844
33,news,289593.0,9593.0,0,43049,46011,7195,1.4850280300923016,-0.01844395322350236,2023-02-08 19:09:48.825443744
7893,information_source,788512.0,181682.0,0,0,54716,11360,10.068659239540045,0.03669536330658099,2024-01-25 06:36:26.707207232
5710,news,1085066.0,119567.0,0,79166,0,441,3.1135119628886887,0.294472360777354,2018-08-01 19:13:44.669260896
3573,information_source,2359560.0,366137.0,0,193230,0,2752,0.8705940521929977,0.148884009454831,2023-09-12 13:21:32.739239112
5204,ecom,2761855.0,1360127.0,0,100214,11213,3529,5.8533239517870825,0.23547894188331042,2023-06-16 16:38:29.481956848
1316,porn,43114.0,6854.0,0,3523,0,,18.55387214290333,0.42382281326244015,2013-06-27 21:43:07.490207424
6384,information_source,1022883.0,0.0,0,115789,0,788,-1.0,0.15710628977237395,2021-04-21 16:06:01.402184128
9338,ecom,1176810.0,0.0,26409,13064,731,0,6.7699993190928565,0.023542083983539304,2024-07-19 11:01:02.003112979
4846,news,473194.0,36635.0,0,61237,53286,10058,-1.0,-0.015067763352310977,2023-11-29 08:06:27.902473088
4571,information_source,1427969.0,0.0,0,112073,0,678,5.777896443732287,0.13222736447272776,2023-01-09 19:14:56.316861120
4593,ecom,13475555.0,,8518732,167589,0,1115,2.627311438644751,0.47463582610352656,2024-04-22 16:44:55.190063764
5428,news,2374128.0,63134.0,0,311289,0,4029,1.3590082138672168,0.4193646867704208,2014-03-14 01:15:40.633541952
7676,porn,473.0,3.0,0,12,1,0,6.438556759822867,-0.04236521296730882,2024-09-09 18:46:25.645743806
3820,information_source,2424654.0,0.0,0,194221,0,3869,3.420009482475663,0.141907489135994,2022-02-09 00:37:28.541554432
3215,information_source,2185430.0,43628.0,0,86572,0,2281,9.46722170939198,0.1822844877853819,2022-02-15 21:47:36.327691696
5827,ecom,7801328.0,0.0,0,269026,147319,-,1.4766119497638364,0.24131027768157592,2015-05-26 11:13:03.056426752
1865,ecom,3186168.0,0.0,180128,144730,0,0,-1.0,0.20070219904640407,2022-12-28 11:12:18.112515248
5639,information_source,1052670.0,0.0,0,80578,41657,8769,5.805549232381643,0.23032787343473582,2019-10-03 15:16:05.157327648
4018,ecom,7619469.0,5610732.0,6911000,144334,0,965,8.490096264636092,0.9715694558497647,2022-12-27 20:36:09.301112320
5802,information_source,3074157.0,898597.0,0,29528,0,1709,2.7721531936040957,0.29584826610937137,2022-03-06 16:49:52.189771152
1491,information_source,2369860.0,576727.0,0,228912,46246,10784,13.271289260684192,0.42572559356438033,2016-03-24 01:06:03.172787968
4022,information_source,3840097.0,22095.0,0,0,0,428,3.70659512685243,0.02906807735965721,2023-10-21 01:20:36.989158276
9591,news,602.0,0.0,0,115,0,0,4.609888999049364,-0.027660010823858557,2024-02-23 10:08:59.082005248
9767,ecom,9994318.0,0.0,9994318,420661,0,,2.6106388361009847,0.8045714185676379,2022-10-30 11:01:55.186229728
1598,ecom,5608533.0,2879890.0,5302583,0,0,819,9.282727034744827,1.0826814712876087,2021-01-22 23:35:49.888313008
7782,ecom,3640223.0,1634711.0,0,38558,0,23,1.518385486982981,0.4194063030709245,2019-11-04 21:48:38.428375552
2901,information_source,789702.0,21145.0,0,41557,0,0,4.134621528318486,0.12418521229535347,2023-02-02 01:24:30.886955072
3987,ecom,4946484.0,0.0,0,132300,24792,6957,4.561676192008843,0.19703190092361625,2021-12-16 09:21:53.468346624
6363,ecom,16928214.0,10522178.0,9216154,242919,0,892,0.102871071719886,0.5872014258329276,2023-06-28 14:45:00.242797912
6996,ecom,259506.0,25989.0,65065,5132,1642,0,2.8040058277866136,0.1827498498258114,2024-06-25 02:43:40.043052230
5578,social,212287.0,9355.0,0,1034,0,0,32.36395970303198,-0.015226657609861227,2024-07-21 11:50:01.177937308
5972,information_source,488639.0,37031.0,0,18497,26080,3945,4.931330558353419,0.14323025449210391,2022-08-26 04:54:05.221112976
9742,information_source,962368.0,477735.0,0,17514,0,90,1.9578582413294863,0.18816626148792737,2023-10-27 01:26:27.637090200
1609,social,3607233.0,593849.0,0,0,5939,989,0.3008827682494319,0.17168531817261315,2023-02-07 12:21:26.809587208
4227,news,83899.0,,0,5009,1396,0,1.8829391983997121,0.20071162320100006,2022-07-07 06:18:40.585516816
4185,news,,0.0,0,89798,15260,3411,0.20796400515995717,-0.060530872223844054,2024-05-10 20:39:47.578721570
3366,information_source,4673198.0,0.0,0,519726,447298,94981,16.340449291208348,-0.23547316982306007,2023-09-05 08:38:51.904503772
9913,information_source,1578855.0,71783.0,0,86755,0,1679,4.460351347539994,0.07466119950869615,2023-09-12 15:28:10.490171844
377,information_source,320753.0,36207.0,0,17040,2773,1843,1.5507180570674006,0.19199570918703954,2022-04-16 15:46:32.251859136
7976,social,488967.0,132357.0,0,0,6597,979,58.08608283186527,0.11095783300343952,2024-03-07 21:30:21.133011904
4170,ecom,11343240.0,0.0,11343240,12269,0,0,5.7145601533640376,0.8058856389963174,2023-04-15 20:50:56.938103024
5500,information_source,2241570.0,0.0,0,238072,0,4109,0.05962393965247785,-0.06324208931039389,2024-05-15 21:58:21.260982816
3948,ecom,3968756.0,82741.0,0,36881,85031,18594,2.3235897228243436,-0.07080087897453917,2024-06-25 11:21:58.061499346
1902,porn,92817.0,0.0,0,23216,0,15,3.6360983917135963,-0.09623311516248734,2024-06-08 10:04:31.986029058
4482,information_source,502456.0,0.0,0,9660,0,0,2.2762022697414945,0.15523170423800114,2022-06-11 07:37:02.921607936
971,information_source,2217618.0,0.0,0,49459,0,1520,1.512815902994062,0.2007162231742655,2020-08-10 14:08:46.865924128
7511,porn,1226664.0,151152.0,0,175682,240316,49906,18.642363127094118,-0.32969716370826513,2023-09-14 21:11:03.294250000
8881,information_source,175914.0,0.0,0,14015,0,0,1.1291707062855811,-0.04611629910566263,2024-04-17 19:26:10.691580134
7120,information_source,1140282.0,205623.0,0,0,69310,13996,1.9714390251009148,0.1752226347528689,2022-04-30 03:55:03.203331392
7516,information_source,114078.0,4696.0,0,23483,5891,2355,10.276508005447882,0.1786083622961287,2021-03-11 10:36:04.788942832
9244,information_source,1948924.0,0.0,0,82602,1875,1606,3.3537890853074592,0.09264871331876483,2023-10-01 10:30:12.702562956
1484,ecom,1886906.0,208946.0,0,0,15370,3180,7.962380569147511,0.014571967497729817,2024-05-01 00:53:22.294751082
9612,ecom,4143641.0,0.0,0,265577,31484,9908,1.107590774939242,0.02985464959450792,2023-08-30 01:18:47.587476020
6885,information_source,2141110.0,80339.0,0,0,0,0,3.3429025398335295,-0.016891231863320717,2024-05-02 12:26:56.054896848
3953,ecom,7063799.0,3994410.0,7063799,129218,92895,20351,-1.0,1.0549262137843982,2023-02-13 05:35:00.698838856
8991,information_source,2444135.0,755224.0,0,0,122305,24814,0.39553878773387097,0.15870529101705805,2022-04-24 07:55:53.598875680
2218,information_source,233052.0,45095.0,0,14371,1710,2982,0.6725502514260409,0.01365436688025534,2024-07-05 21:36:59.665978899
4548,ecom,5065638.0,0.0,0,208118,194214,40161,2.022768153209643,0.0008196696487583165,2023-10-04 07:05:40.241507388
6610,news,45306.0,250.0,0,3912,0,0,-1.0,0.0104002537224624,2024-05-30 02:16:27.239764376
1634,porn,115596.0,10156.0,0,5521,0,0,3.029700395647,0.28485811791753896,2018-09-01 15:09:56.032284256
5222,news,82600.0,989.0,0,5108,0,0,2.743793392515268,-0.0264068251256796,2024-04-20 07:20:44.017967164
3359,information_source,677417.0,0.0,0,29199,18517,3238,0.5502496853511779,0.0638240359081429,2023-10-13 06:57:04.803388616
9812,news,,0.0,0,48031,0,1067,17.269346307610853,0.1508087820800698,2023-08-04 21:54:34.694440960
5689,porn,134234.0,21338.0,0,20051,20858,4999,10.3633185925868,-0.09459255846313594,2024-04-29 16:33:32.942512436
324,information_source,448136.0,,0,0,23147,3825,10.264807421411302,0.08915357092216164,2022-04-23 07:50:43.456845360
4896,ecom,9614836.0,1091234.0,0,53822,0,908,1.0209291837951204,0.006974716096544971,2024-06-27 16:14:35.923639434
2515,information_source,1923488.0,460797.0,0,22691,24757,5612,4.6766413109263265,0.34227517167122273,2015-02-11 08:29:22.561031232
3835,information_source,1777266.0,0.0,0,0,0,-,0.527100345496151,0.09598018236597497,2022-12-25 10:59:45.207466800
3727,information_source,422111.0,76335.0,0,25804,16742,5088,5.342773083921486,0.010835579677299742,2024-03-21 01:26:19.771097530
4247,ecom,,0.0,5505,393,0,,6.984174331698469,0.019117799975115,2024-09-17 10:28:27.714354338
8378,ecom,2732165.0,0.0,1747363,3543,0,454,10.974521643621157,0.6624713029327234,2022-03-16 01:55:28.055446480
1451,information_source,2836249.0,0.0,0,8128,0,426,21.93133865860147,0.1954657028946891,2023-01-11 09:20:10.660808024
9900,ecom,541126.0,51944.0,0,3342,0,1918,0.07054272291488671,0.02115557138549632,2024-08-04 06:54:03.539147871
9752,ecom,7431500.0,1894354.0,1009540,140910,0,,14.291112207464117,0.3024297061097065,2023-06-07 08:35:05.804859464
7417,information_source,437446.0,0.0,0,17227,17144,3576,1.8067966330967542,0.08139034509851151,2023-03-18 16:28:20.130804240
7897,porn,199440.0,11020.0,0,28083,1644,1214,8.433669532230383,-0.018938827105398463,2024-06-20 08:43:53.280342327
8134,information_source,930179.0,0.0,0,88326,1827,1360,3.8061267878185925,0.20750066322662958,2021-02-02 21:54:31.306368480
7824,ecom,34765166.0,13412792.0,19916227,0,534692,105870,0.24730579849861792,0.521146637012909,2022-08-27 07:24:39.385026160
6123,information_source,984363.0,26734.0,0,124249,0,2352,18.56388668320299,0.3042110838223674,2021-10-30 21:17:41.293583904
308,news,150577.0,6141.0,0,14211,4729,1465,1.376182130817607,0.07653739325375875,2023-03-05 22:45:50.216727992
3274,information_source,704547.0,0.0,0,76862,20011,3625,10.003214385958788,0.056037755164365995,2023-08-15 22:55:17.174540580
5401,information_source,1504186.0,530578.0,0,51270,0,0,14.082118806666799,0.3970037106230009,2019-10-01 21:03:00.781659264
5881,ecom,354809.0,219481.0,1674,4001,0,NaN,8.810678429173587,0.18424196283858874,2024-06-20 14:54:07.843663713
1759,information_source,3113960.0,412444.0,0,0,146779,-,1.3000388859836909,0.10767773531236632,2022-05-20 17:00:41.268428848
6591,information_source,1928173.0,0.0,0,180059,66322,15328,0.30499128815709525,0.18838370842070776,2019-04-10 11:17:11.365797760
6954,information_source,1125044.0,496123.0,0,47322,0,1100,6.68223073196018,0.3837573287074077,2018-12-09 07:49:21.368596544
7034,ecom,15169752.0,6499881.0,1169500,215911,0,,6.877269700374258,0.26071585649774986,2023-07-06 15:17:45.904409216
4268,ecom,3612670.0,2714309.0,396259,50504,0,0,6.596371582560679,0.5885705721013418,2018-10-04 02:47:16.328653920
4048,information_source,435599.0,88137.0,0,656,797,381,3.491470893309321,0.19851897238535404,2022-01-04 06:00:02.834419184
3325,information_source,872877.0,99185.0,0,0,47570,9486,3.8113534162372256,0.18465917297675172,2022-04-24 18:47:58.435797152
6290,information_source,328635.0,,0,14438,0,628,0.8047824219712197,0.3443812485254846,2020-04-14 08:24:51.552963952
4884,ecom,10281443.0,0.0,0,219074,0,3788,20.7551548311046,0.26501723833115903,2022-10-23 20:52:10.612494640
223,ecom,9329452.0,3123346.0,0,252353,41700,10188,8.958890038940682,0.29246236940205056,2021-08-23 15:11:43.298011648
122,ecom,18461087.0,9911520.0,7338001,0,0,0,0.49794100471361885,0.4441331908685486,2023-12-01 00:34:51.647555608
2790,information_source,89303.0,14521.0,0,0,3272,0,4.19789474969147,0.23270326245777115,2022-04-04 21:35:46.992528720
7653,information_source,224127.0,70916.0,0,14249,0,0,-1.0,0.2980568442349055,2021-11-08 04:14:00.752864720
0,ecom,2851515.0,2773633.0,1111938,5285,0,0,13.653638985463816,0.8196258149412925,2022-04-04 05:11:30.200921568
7549,information_source,433417.0,0.0,0,11073,0,0,-1.0,-0.01666507204785454,2024-05-30 10:57:08.527522916
1617,ecom,12767599.0,0.0,0,603737,84122,23905,2.5748972637846848,0.19346989497992112,2021-03-25 13:05:39.161792592
